id,lng,lat,tract2,tract,Year,City,LACity,Community_Name,Detailed_Name,SPA,SD,CD,ca_ssd,ca_sad,us_cd,DemogSurvCt,YouthSurvCt,SheltHmisCt,ShelterCountAny,StreetCountAny,totStreetSingAdult,totStreetFamHH,totStreetFamMem,totCars,totVans,totCampers,totTents,totEncamp,totCarPeople,totVanPeople,totCamperPeople,totTentPeople,totEncampPeople,FamCarHH,FamVanHH,FamCamperHH,FamTentHH,FamEncampHH,FamCarPeople,FamVanPeople,FamCamperPeople,FamTentPeople,FamEncampPeople,IndCarPeople,IndVanPeople,IndCamperPeople,IndTentPeople,IndEncampPeople,totYouthFamHH,totESAdultSingAdult,totESAdultFamHH,totESAdultFamMem,totESYouthSingYouth,totESYouthFamHH,totESYouthFamMem,totESYouthUnaccYouth,totTHAdultSingAdult,totTHAdultFamHH,totTHAdultFamMem,totTHYouthSingYouth,totTHYouthFamHH,totTHYouthFamMem,totTHYouthUnaccYouth,totSHAdultSingAdult,totSHAdultFamHH,totSHAdultFamMem,totSHYouthSingYouth,totSHYouthFamHH,totSHYouthFamMem,totSHYouthUnaccYouth,totUnsheltPeople,totESPeople,totTHPeople,totSHPeople,totSheltPeople,totPeople
472,-118.2662576,34.08896302,468,468,2017,Los Angeles,1,Silver Lake,Silver Lake NC,4,1,13,24,51,28,0,0,0,0,1,3,0,0,1,0,1,1,7,2,0,2,2,13,0,0,0,0,0,0,0,0,0,0,1,0,2,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,22
473,-118.2663937,34.08041954,469,469,2017,Los Angeles,1,Echo Park,Greater Echo Park Elysian NC,4,1,13,24,51,28,0,0,46,1,1,12,0,0,1,0,2,3,6,2,0,4,5,12,0,0,0,0,0,0,0,0,0,0,1,0,4,5,11,0,0,0,0,0,0,0,0,0,12,33,0,3,9,0,0,0,0,0,0,0,0,34,0,42,0,42,76
474,-118.267824,34.07512886,470,470,2017,Los Angeles,1,Echo Park,Greater Echo Park Elysian NC,4,1,13,24,51,28,11,0,0,1,1,18,0,0,0,1,3,10,1,0,2,6,17,2,0,0,0,0,0,0,0,0,0,0,0,2,6,17,2,0,0,0,0,0,0,0,0,163,21,72,0,3,8,0,0,0,0,0,0,0,0,45,0,243,0,243,288
475,-118.2633131,34.07327157,471,471,2017,Los Angeles,1,Echo Park,Greater Echo Park Elysian NC,4,1,13,24,51,28,2,0,0,0,1,2,0,0,1,3,6,4,1,2,5,13,7,2,0,0,0,0,0,0,0,1,0,0,1,5,12,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,30
476,-118.2779531,34.07582408,472,472,2017,Los Angeles,1,Rampart Village,Rampart Village NC,4,1,13,24,51,34,0,3,0,0,1,7,1,3,2,5,1,11,7,3,9,2,19,13,0,0,0,0,0,0,0,0,0,0,3,9,2,18,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,57
477,-118.2761489,34.08208501,473,473,2017,Los Angeles,1,Silver Lake,Silver Lake NC,4,1,13,24,51,28,0,0,0,0,1,2,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6
478,-118.2722376,34.07906619,474,474,2017,Los Angeles,1,Silver Lake,Silver Lake NC,4,1,13,24,51,28,0,3,0,0,1,2,0,0,0,1,0,0,14,0,2,0,0,27,0,0,0,0,0,0,0,0,0,0,0,2,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,31
479,-118.2823677,34.08978436,475,475,2017,Los Angeles,1,Silver Lake,Silver Lake NC,4,1,13,24,51,28,0,0,0,0,1,2,0,0,1,1,1,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7
480,-118.2787888,34.08746395,476,476,2017,Los Angeles,1,Silver Lake,Silver Lake NC,4,1,13,24,51,28,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
481,-118.2829149,34.08073792,477,477,2017,Los Angeles,1,Silver Lake,Silver Lake NC,4,1,13,24,51,28,0,2,0,0,1,0,0,0,5,1,0,0,2,8,2,0,0,4,0,0,0,0,0,1,0,0,0,0,7,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,14
482,-118.235545,34.09039787,478,478,2017,Los Angeles,1,Elysian Valley,Elysian Valley Riverside NC,4,1,13,24,51,28,0,0,0,0,1,7,0,0,6,1,1,0,0,10,2,2,0,0,0,0,0,0,0,1,0,0,0,0,9,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,20
483,-118.2518178,34.08140864,479,479,2017,Los Angeles,1,Echo Park,Greater Echo Park Elysian NC,4,1,13,24,51,28,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
484,-118.2493882,34.09357605,480,480,2017,Los Angeles,1,Echo Park,Greater Echo Park Elysian NC,4,1,13,24,51,28,0,0,0,0,1,3,0,0,1,1,1,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8
485,-118.2560925,34.08364239,481,481,2017,Los Angeles,1,Echo Park,Greater Echo Park Elysian NC,4,1,13,24,51,28,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,70,0,70,74
486,-118.2570871,34.07295635,482,482,2017,Los Angeles,1,Echo Park,Greater Echo Park Elysian NC,4,1,1,24,51,28,8,0,0,1,1,11,0,0,2,10,16,7,1,3,18,34,12,2,0,0,1,0,0,0,1,2,0,0,3,17,32,12,2,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,31,0,31,111
487,-118.251256,34.06781021,483,483,2017,Los Angeles,1,Echo Park,Greater Echo Park Elysian NC,4,1,1,24,51,34,0,0,0,0,1,10,0,0,3,2,3,1,2,5,4,6,2,4,0,0,0,0,0,0,0,0,0,0,4,3,6,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,30
488,-118.2453785,34.06873422,484,484,2017,Los Angeles,1,Chinatown,Historic Cultural NC,4,1,1,24,51,34,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
489,-118.217909,34.08247247,485,485,2017,Los Angeles,1,Lincoln Heights,Lincoln Heights NC,4,1,1,24,51,34,8,9,0,0,1,17,0,0,1,6,9,2,26,2,11,19,3,50,0,0,0,0,0,0,0,1,0,1,1,10,18,3,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,102
490,-118.1958684,34.0813917,486,486,2017,Los Angeles,1,El Sereno,LA-32 NC,4,1,14,24,51,34,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,24,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,69,0,0,69,71
491,-118.1990696,34.07014764,487,487,2017,Los Angeles,1,Lincoln Heights,Lincoln Heights NC,4,1,1,24,51,34,2,0,0,0,1,2,0,0,1,1,6,0,3,2,2,13,0,6,0,0,0,0,0,0,0,1,0,0,1,2,12,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,24
492,-118.211194,34.07676126,488,488,2017,Los Angeles,1,Lincoln Heights,Lincoln Heights NC,4,1,1,24,51,34,0,0,0,0,1,7,0,0,5,7,1,1,2,8,13,2,2,4,0,0,0,0,0,1,1,0,0,0,7,12,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,35
493,-118.2018518,34.08348118,489,489,2017,Los Angeles,1,Lincoln Heights,Lincoln Heights NC,4,1,1,24,51,34,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
494,-118.1988618,34.09209741,490,490,2017,Los Angeles,1,Eagle Rock,Arroyo Seco NC,4,1,1,24,51,34,0,0,0,0,1,0,0,0,0,0,3,0,1,0,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8
495,-118.2108798,34.08865158,491,491,2017,Los Angeles,1,Eagle Rock,Arroyo Seco NC,4,1,1,24,51,34,0,0,0,0,1,0,0,0,1,0,4,2,2,2,0,8,3,4,0,0,0,0,0,0,0,0,0,0,1,0,8,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,17
496,-118.2204341,34.06758768,492,492,2017,Los Angeles,1,Lincoln Heights,Lincoln Heights NC,4,1,1,24,51,34,0,0,0,0,1,3,0,0,1,0,3,2,2,2,0,6,3,4,0,0,0,0,0,0,0,0,0,0,1,0,6,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,18
497,-118.2105093,34.07055731,493,493,2017,Los Angeles,1,Lincoln Heights,Lincoln Heights NC,4,1,1,24,51,34,0,0,0,0,1,1,0,0,0,0,2,2,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9
498,-118.2119319,34.06430548,494,494,2017,Los Angeles,1,Lincoln Heights,Lincoln Heights NC,4,1,1,24,51,34,7,0,0,0,1,2,0,0,0,0,6,0,0,0,0,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15
499,-118.1723588,34.09424311,495,495,2017,Los Angeles,1,El Sereno,LA-32 NC,4,1,14,24,51,34,0,0,0,0,1,0,0,0,0,0,5,0,2,0,0,10,0,4,0,0,0,0,0,0,0,1,0,0,0,0,10,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,14
500,-118.1634705,34.09495472,496,496,2017,Los Angeles,1,El Sereno,LA-32 NC,4,1,14,24,51,34,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15
501,-118.1777553,34.08841258,497,497,2017,Los Angeles,1,El Sereno,LA-32 NC,4,1,14,24,51,34,10,0,0,0,1,2,0,0,0,0,4,0,1,0,0,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12
502,-118.1885934,34.08885736,498,498,2017,Los Angeles,1,El Sereno,LA-32 NC,4,1,14,24,51,34,0,0,0,0,1,0,0,0,1,1,7,0,1,2,2,15,0,2,0,0,0,0,0,0,0,1,0,0,1,2,14,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,20
503,-118.1860504,34.09684902,499,499,2017,Los Angeles,1,Eagle Rock,Arroyo Seco NC,4,1,14,24,51,34,0,0,0,0,1,0,0,0,1,0,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
504,-118.1833785,34.08105393,500,500,2017,Los Angeles,1,El Sereno,LA-32 NC,4,1,14,24,51,34,0,0,0,0,1,0,0,0,3,0,3,0,1,5,0,6,0,2,0,0,0,0,0,0,0,0,0,0,4,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13
505,-118.1867056,34.06757321,501,501,2017,Los Angeles,1,El Sereno,LA-32 NC,4,1,14,24,51,34,0,0,0,0,1,1,0,0,1,1,1,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6
506,-118.1661738,34.08797703,502,502,2017,Los Angeles,1,El Sereno,LA-32 NC,4,1,14,24,51,34,0,0,0,0,1,2,0,0,0,0,6,0,0,0,0,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15
507,-118.1727354,34.0854205,503,503,2017,Los Angeles,1,El Sereno,LA-32 NC,4,1,14,24,51,34,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
508,-118.1729785,34.08151567,504,504,2017,Los Angeles,1,El Sereno,LA-32 NC,4,1,14,24,51,34,0,0,0,0,1,1,0,0,4,1,1,0,0,6,2,2,0,0,0,0,0,0,0,1,0,0,0,0,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11
509,-118.1770646,34.07356655,505,505,2017,Los Angeles,1,El Sereno,LA-32 NC,4,1,14,24,51,34,0,2,0,0,1,2,0,0,1,1,2,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10
510,-118.1696643,34.07572376,506,506,2017,Los Angeles,1,El Sereno,LA-32 NC,4,1,14,24,51,34,0,0,0,0,1,11,0,0,4,0,6,1,1,6,0,13,2,2,0,0,0,0,0,1,0,1,0,0,6,0,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,34
511,-118.1714917,34.06697485,507,507,2017,Los Angeles,1,El Sereno,California State University - Los Angeles,4,1,14,24,51,34,0,0,0,0,1,0,0,0,1,0,3,0,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8
512,-118.1978632,34.05781932,508,508,2017,Los Angeles,1,Boyle Heights,California State University - Los Angeles,4,1,14,24,51,34,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
513,-118.1971005,34.05264805,509,509,2017,Los Angeles,1,Boyle Heights,Boyle Heights NC,4,1,14,24,53,34,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
514,-118.2071218,34.05866433,510,510,2017,Los Angeles,1,Lincoln Heights,Lincoln Heights NC,4,1,14,24,51,34,0,0,0,0,1,7,0,0,1,2,3,0,2,2,4,6,0,4,0,0,0,0,0,0,0,0,0,0,1,3,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,22
515,-118.2202066,34.0550672,511,511,2017,Los Angeles,1,Boyle Heights,Boyle Heights NC,4,1,14,24,51,34,0,0,0,0,1,3,0,0,6,11,0,1,4,10,20,0,2,8,0,0,0,0,0,1,1,0,0,0,9,19,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,42
516,-118.2092743,34.05229783,512,512,2017,Los Angeles,1,Boyle Heights,Boyle Heights NC,4,1,14,24,53,34,33,0,42,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14,0,0,0,0,0,0,0,0,0,0,0,3,0,14,0,14,17
517,-118.201044,34.04997476,513,513,2017,Los Angeles,1,Boyle Heights,Boyle Heights NC,4,1,14,24,53,34,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
518,-118.2030767,34.04650472,514,514,2017,Los Angeles,1,Boyle Heights,Boyle Heights NC,4,1,14,24,53,34,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
519,-118.1949642,34.044843,515,515,2017,Los Angeles,1,Boyle Heights,Boyle Heights NC,4,1,14,24,53,34,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
520,-118.1946135,34.0325854,516,516,2017,Los Angeles,1,Boyle Heights,Boyle Heights NC,4,1,14,24,53,34,0,0,0,0,1,5,0,0,3,3,0,0,1,5,5,0,0,2,0,0,0,0,0,0,0,0,0,0,4,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,17
521,-118.1992924,34.03812417,517,517,2017,Los Angeles,1,Boyle Heights,Boyle Heights NC,4,1,14,24,53,34,0,0,0,0,1,11,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15
522,-118.2012137,34.03390117,518,518,2017,Los Angeles,1,Boyle Heights,Boyle Heights NC,4,1,14,24,53,34,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
523,-118.2047253,34.04361908,519,519,2017,Los Angeles,1,Boyle Heights,Boyle Heights NC,4,1,14,24,53,34,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
524,-118.2070131,34.03816878,520,520,2017,Los Angeles,1,Boyle Heights,Boyle Heights NC,4,1,14,24,53,34,0,0,0,0,1,0,0,0,0,2,4,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12
525,-118.2154899,34.04618139,521,521,2017,Los Angeles,1,Boyle Heights,Boyle Heights NC,4,1,14,24,53,34,0,0,0,0,1,1,0,0,0,1,2,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7
526,-118.2114279,34.04457418,522,522,2017,Los Angeles,1,Boyle Heights,Boyle Heights NC,4,1,14,24,53,34,0,0,39,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,112,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,119,0,0,119,122
527,-118.2183822,34.03494795,523,523,2017,Los Angeles,1,Boyle Heights,Boyle Heights NC,4,1,14,24,53,34,0,2,0,0,1,11,0,0,2,0,1,1,6,3,0,2,2,12,0,0,0,0,0,0,0,0,0,0,3,0,2,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,30
528,-118.2130974,34.03041159,524,524,2017,Los Angeles,1,Boyle Heights,Boyle Heights NC,4,1,14,24,53,34,9,0,0,0,1,10,0,0,3,1,4,5,8,5,2,8,9,15,0,0,0,0,0,0,0,0,0,0,4,2,8,8,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,49
529,-118.2026707,34.02887822,525,525,2017,Los Angeles,1,Boyle Heights,Boyle Heights NC,4,1,14,24,53,34,0,0,0,0,1,0,0,0,1,1,2,0,2,2,2,4,0,4,0,0,0,0,0,0,0,0,0,0,1,2,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11
530,-118.2061721,34.02435369,526,526,2017,Los Angeles,1,Boyle Heights,Boyle Heights NC,4,1,14,24,53,34,0,0,0,0,1,0,0,0,0,0,1,0,4,0,0,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10
531,-118.1945489,34.02423286,527,527,2017,Los Angeles,1,Boyle Heights,Boyle Heights NC,4,1,14,24,53,34,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
532,-118.1985486,34.01703897,528,528,2017,Los Angeles,1,Boyle Heights,Boyle Heights NC,4,1,14,24,53,34,0,0,0,0,1,2,0,0,1,0,14,0,0,2,0,29,0,0,0,0,0,0,0,0,0,2,0,0,1,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,33
533,-118.2136635,34.02406774,529,529,2017,Los Angeles,1,Boyle Heights,Boyle Heights NC,4,1,14,24,53,34,0,0,0,0,1,4,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6
534,-118.2101585,34.01761179,530,530,2017,Los Angeles,1,Boyle Heights,Boyle Heights NC,4,1,14,24,53,34,1,0,0,1,1,6,0,0,0,4,4,0,7,0,7,8,0,13,0,0,0,0,0,0,0,0,0,0,0,7,8,0,13,0,0,25,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,72,0,0,72,107
535,-118.233164,34.06969166,531,531,2017,Los Angeles,1,Chinatown,Historic Cultural NC,4,1,1,24,51,34,0,5,0,0,1,0,0,0,2,2,2,1,4,3,4,4,2,8,0,0,0,0,0,0,0,0,0,0,3,3,4,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,20
536,-118.2326679,34.05676619,532,532,2017,Los Angeles,1,Chinatown,Historic Cultural NC,4,1,14,24,51,34,8,5,0,0,1,9,0,0,0,0,0,0,7,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,22
537,-118.2336174,34.03347377,533,533,2017,Los Angeles,1,Downtown Los Angeles,Downtown Los Angeles NC,4,1,14,24,53,34,0,0,0,0,1,46,0,0,2,2,4,12,30,3,4,8,20,58,0,0,0,0,0,0,0,0,0,1,3,3,8,20,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,0,0,0,0,139
538,-118.2236349,34.04867962,534,534,2017,Los Angeles,1,Boyle Heights,Boyle Heights NC,4,1,14,24,53,34,0,2,99,1,1,8,1,2,7,2,8,11,13,11,4,17,19,25,0,0,0,0,0,1,0,1,0,0,10,3,16,18,25,0,53,0,0,15,0,0,0,0,0,0,8,1,2,0,0,0,0,0,0,0,0,85,68,10,0,78,163
539,-118.221091,34.03199395,535,535,2017,Los Angeles,1,Boyle Heights,Boyle Heights NC,4,1,14,24,53,34,12,4,0,0,1,26,0,0,2,0,4,0,2,3,0,8,0,4,0,0,0,0,0,0,0,0,0,0,3,0,8,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,41
540,-118.2415815,34.04713364,536,536,2017,Los Angeles,1,Skid Row,Skid Row,4,1,14,30,53,34,163,2,62,1,1,142,0,0,1,0,3,130,77,2,0,6,221,148,0,0,0,1,0,0,0,0,3,2,1,0,6,219,147,0,57,0,0,0,0,0,0,20,0,0,4,0,0,0,0,0,0,0,0,0,0,519,57,24,0,81,600
541,-118.2426917,34.04047376,537,537,2017,Los Angeles,1,Skid Row,Skid Row,4,2,14,30,53,34,318,2,2041,1,1,498,0,0,20,2,3,271,109,32,4,6,461,210,1,0,0,2,1,3,0,0,6,2,29,3,6,456,208,0,720,48,134,20,4,8,0,1089,0,0,47,0,0,0,0,0,0,0,0,0,0,1211,864,1154,0,2018,3229
542,-118.2447118,34.06117011,538,538,2017,Los Angeles,1,Chinatown,Historic Cultural NC,4,1,1,24,51,34,7,0,0,0,1,38,0,0,2,2,0,6,5,3,4,0,10,10,0,0,0,0,0,0,0,0,0,0,3,3,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,65
543,-118.2401359,34.0589732,539,539,2017,Los Angeles,1,Chinatown,Historic Cultural NC,4,1,1,24,51,34,39,6,0,0,1,48,0,0,0,0,0,49,30,0,0,0,83,58,0,0,0,0,0,0,0,0,1,1,0,0,0,82,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,0,0,0,0,189
544,-118.2399592,34.06473794,540,540,2017,Los Angeles,1,Chinatown,Historic Cultural NC,4,1,1,24,51,34,0,0,0,0,1,0,0,0,1,4,0,0,1,2,7,0,0,2,0,0,0,0,0,0,0,0,0,0,1,7,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11
